core_mu,prop_genes2,rate_genes1,discrepancy
6.65251986541072e-08,0.0,0.0448053106820536,-0.013169441160097986
0.00047526479071168795,0.0,0.004847721776519083,0.13238066708760932
1.1717423419809253e-07,0.0,0.004040119639112142,-0.10930446651886053
8.910631886859056e-06,0.0,0.00010964596037516471,0.12799525065158177
2.1043214224781227e-07,0.0,0.014501559515019639,-0.04038426308773714
7.106469254974354e-09,0.0,0.007827479149690203,-0.004064851461746315
1.4768256182028871e-09,0.0,0.00017645247904956885,-0.15440338223767913
8.287872240510291e-08,0.0,0.342453003940118,0.08492900349474146
3.6422293775080074e-06,0.0,7.365450439409081e-05,0.11686191821543021
3.136458458060399e-08,0.0,0.003655577847429078,-0.09501444704982799
0.00029487964597243,0.0,0.22337693467695482,0.13238066708760932
1.3894185477914773e-07,0.0,0.13219392694034615,0.049102520190525085
1.3753815413545494e-07,0.0,0.2178460569683996,0.07034428425231432
6.085996533212048e-08,0.0,0.0008564958674980202,-0.1478309822659884
1.8522035196508307e-07,0.0,1.4379496144991223e-05,-0.2782558737306261
9.303343216481282e-05,0.0,2.027794811832027e-05,0.13238066708760932
1.3614709844454954e-07,0.0,0.007639684767227922,-0.07323699143886375
0.0001166716239236965,0.0,0.0007191568094578382,0.13238059519806203
1.0916299120443795e-05,0.0,1.4041648317576092e-05,0.12329140405460944
5.361154839041117e-07,0.0,0.0003018177355714564,-0.05084890985683257
2.0476822598474524e-09,0.0,0.8650730170133437,0.13022576743281747
2.948333402719678e-09,0.0,0.016608997533230224,0.05484876139851239
5.0253248766727746e-06,0.0,0.029118833093642174,0.13238066708760932
0.00010612625423947803,0.0,0.4017584195577551,0.13238066708760932
2.891886438477771e-06,0.0,0.21813458898010363,0.13238066708760932
2.8431247734021425e-09,0.0,0.037774660865200274,0.07204003185416306
1.454202187148766e-08,0.0,0.0016151367865293146,-0.09296445196627345
1.1631981295825792e-05,0.0,0.21146600862727882,0.13238066708760932
7.24786905076933e-05,0.0,0.0011975760367582944,0.13238025365164627
5.527910862364927e-08,0.0,0.14738426892857762,0.05000532669781977
1.692644783997522e-05,0.0,1.9863535570952878e-05,0.12648217549341978
2.772633494389579e-08,0.0,0.004179058791915097,-0.09286644082978668
4.3321179492028345e-07,0.0,1.1320602250525698e-05,-0.23469098124594306
5.5126587452085864e-05,0.0,0.0033580675978593945,0.13238066708760932
2.203741579954226e-07,0.0,0.0030075943896523244,-0.07631806565036003
0.00015358331986881454,0.0,0.004754083477597434,0.13238051916463056
5.791223630059099e-08,0.0,0.007599347640085842,-0.08340663255947774
7.84806431552072e-06,0.0,0.002280672536417873,0.1323370890416038
1.9544869504634513e-05,0.0,0.006038392674593257,0.1293490156047872
1.3402406615011294e-07,0.0,0.0915085136573978,0.02686484866853507
2.2650905932526208e-08,0.0,3.1437234429311904e-05,-0.18335347374848587
1.5861417049796117e-07,0.0,0.07821399727714981,0.019875946341546838
1.5540141954299237e-05,0.0,0.0018251220714613529,0.09385660084733909
1.9969706517209477e-07,0.0,0.007210357702956317,-0.044851254611137
7.884329868177456e-05,0.0,1.3588979532523674e-05,0.13205485950332074
0.00017698419876513427,0.0,0.5141189726327354,0.13238066708760932
2.7019959742742457e-06,0.0,0.09504214988398751,0.13221148592488988
1.724941268018688e-06,0.0,0.3603052049255904,0.13204230893095067
3.012592031339239e-07,0.0,0.014265088741532832,-0.0033706947756511033
1.9813055098324802e-07,0.0,0.00017748931151350547,-0.16249169056302695
3.129571857056864e-07,0.0,1.049433647528973e-05,-0.18168313738969213
3.516858584089037e-07,0.0,0.0026360243620293664,-0.08516329353338321
1.198549535374206e-07,0.0,0.00667756252062684,-0.07729486540251498
3.4114317565449724e-08,0.0,0.0006433848405704636,-0.150493961466011
1.323886594995831e-08,0.0,0.004375705931037729,-0.046360602293095514
7.66998401050785e-05,0.0,1.6993082198389064e-05,0.1323686095973534
2.2645987614748117e-07,0.0,0.0002706429943515711,-0.14966988012556312
2.8816143424577296e-09,0.0,0.15398839343108195,0.10239586962015242
0.0001328812849202196,0.0,0.2749202918030392,0.13238066708760932
4.460017464264029e-06,0.0,0.031737610495357296,0.1323741087744653
0.00025328788607691214,0.0,0.09212168587074074,0.13238066708760932
1.6766212690124223e-06,0.0,0.06301909055762137,0.13018164390606748
9.62747199628869e-08,0.0,2.432524675667885e-05,-0.2574176770951806
6.259044997660827e-09,0.0,0.023354743707818287,0.04137689939628099
2.4479009988697705e-08,0.0,0.0008049792139751705,-0.16725063460284573
1.2493699991191196e-09,0.0,0.0004108414950820206,-0.04178676930199239
1.181290968997309e-09,0.0,0.00014333780675765585,-0.07109431923756919
2.2554491918608483e-09,0.0,0.00018063660643778621,-0.039934040288548064
4.223465088690062e-08,0.0,1.0877620046542726e-05,-0.1453840759366191
3.9695691332550695e-09,0.0,0.0006718560307928117,-0.03483019302985367
1.1850898470057895e-06,0.0,0.35825609216521154,0.1318731361294032
2.8460780078416835e-07,0.0,0.00032215826621409495,-0.16971484403417747
0.0001257665336052132,0.0,0.017078067300573704,0.13238066708760932
1.1266754426088144e-08,0.0,0.10415092614711094,0.06441519410258963
4.7634278973514725e-05,0.0,0.11036549322763854,0.13238066708760932
0.0006336333235115326,0.0,0.005826201480033019,0.13238066708760932
7.471653161057922e-06,0.0,0.21198442754905186,0.13238066708760932
